client_id,fold
CC_67CA635EE77F,3
CC_67CAEEB3FC0C,3
CC_67CC77F868CC,1
CC_67D238646559,0
CC_67D47A2617D9,0
CC_67D480F0697A,4
CC_67D87C9585C0,2
CC_67D906DB251B,0
CC_67D9D038EDF1,3
CC_67DD96D6A45F,2
CC_67E0E0EE74B7,0
CC_67E8F57A6D75,2
CC_67EA5D2E0BC1,3
CC_67F32FA6B3A8,0
CC_67F3B67612CC,3
CC_67F430F40919,3
CC_67F44AF126E7,4
CC_67FCE789C26D,4
CC_6800B7EF8E7D,3
CC_6804090809F4,0
CC_6805BEA482DA,2
CC_680FA7ADF687,2
CC_6812C7B13B66,1
CC_68134EFAC106,0
CC_68149EEA2D25,4
CC_68185556DA27,4
CC_681AD64466CE,2
CC_681F6AD4AE98,2
CC_681FBF9521A0,3
CC_6822AB43A21A,2
CC_682379EFCDCA,4
CC_682630946491,1
CC_682681E09B45,0
CC_682868E6D0CA,0
CC_682BEC5D14B2,2
CC_682C3858C755,3
CC_682D45019B36,1
CC_682E10BDB84E,0
CC_68342C2CD6AF,3
CC_68349820EDF9,4
CC_683AEA1D74B8,3
CC_683C556F3929,0
CC_683DA0D65DE7,3
CC_683DDA6A18C7,4
CC_683EB3E0E3AF,4
CC_68411AE2B64E,4
CC_6844B6E445D7,0
CC_68468D0B3865,1
CC_684EBB4538B9,3
CC_684F94F5A2BF,3
CC_68509ABC103C,1
CC_68527890A428,1
CC_6852ACD5C8B5,0
CC_68541FFC06DF,0
CC_6854BF0E7B3A,0
CC_685595790369,2
CC_68562BC8108D,4
CC_685EF665541F,2
CC_6867B3248C01,0
CC_6869BC55B2BC,3
CC_686DBF96689E,0
CC_686DCFCAF1AB,1
CC_6875A0C7B038,3
CC_68778D187B74,0
CC_68783B5283D1,2
CC_687D5DAD6014,3
CC_687E653D5B9A,3
CC_687F60B70952,2
CC_6886D19D1C40,1
CC_688731C529A9,4
CC_688A4C98C162,4
CC_688C1222A108,3
CC_688CF57094A8,3
CC_688DF448C1CE,4
CC_6896128CFEDE,3
CC_689BC1EE05A4,1
CC_68A12AF63D62,4
CC_68A34A27A91B,1
CC_68A49C869570,4
CC_68A68371D005,4
CC_68ACFE419F59,0
CC_68B034838BDC,2
CC_68B265C9489C,1
CC_68B40052A1CF,1
CC_68B492696B4C,0
CC_68B52515DF05,0
CC_68B76CB11DC2,1
CC_68B78BB06BC2,0
CC_68BF0C12506C,0
CC_68BF3BD32C96,3
CC_68BF96B41CFE,2
CC_68C0F220DBA9,0
CC_68C1ACD861CD,3
CC_68C7135E0AE7,0
CC_68CAFC191630,0
CC_68CBF57A5BC6,1
CC_68CD6C4A8D09,2
CC_68D03EAD1B68,1
CC_68D28971FE5E,2
CC_68D2BB6DF9CF,3
CC_68DF3B1FDA6C,4
CC_68E0146B7958,0
CC_68E26BDF5B91,3
CC_68E2E8ABF6CC,1
CC_68E352B16B0E,0
CC_68E3F21E8747,3
CC_68E4A9CE65F2,3
CC_68E5A38A9FDA,1
CC_68E87E827989,3
CC_68E9C68F43EB,3
CC_68EA84632A7E,3
CC_68EED2A17D2B,0
CC_68F40665E2E9,0
CC_68F54937BE03,1
CC_68F90B4225F5,2
CC_68F9E99BDA08,4
CC_68FB4441B662,2
CC_68FBAECEFDAA,0
CC_68FE792C1436,4
CC_69017C732DFF,3
CC_690385DE9014,2
CC_6904BFAB8102,3
CC_69068E93BD7C,1
CC_69070CB634E8,4
CC_690B6325A4EF,4
CC_690EC5DC9486,0
CC_6911F8AF8FF2,4
CC_6912EFFF714C,0
CC_6913D2FBF143,4
CC_69176ECAD8C0,3
CC_69182CCD02E0,1
CC_69199F77436D,0
CC_691BB091F4B1,3
CC_691CC5FCBAAB,1
CC_6921DE0E336A,1
CC_69231106E3E0,1
CC_69237502A244,4
CC_692471232A94,3
CC_692A91971E02,2
CC_692C0F9A1169,0
CC_692D6D406B2B,1
CC_692E2E0D0BAC,2
CC_692F61F36E61,0
CC_693209A56143,4
CC_6932F0432539,0
CC_6932FEF179AE,1
CC_694036FEB699,0
CC_694087A29B0F,2
CC_6941BBA972AF,1
CC_69434AB552F0,3
CC_6945F09EE995,4
CC_6947D897EB7C,2
CC_695011EC6CA1,1
CC_6957920C6F49,0
CC_695C5B845FD2,1
CC_695D088A758B,3
CC_695D420B9A12,1
CC_695E1B82521C,3
CC_696404EFD990,4
CC_6965FE4706F9,3
CC_696887CAA9DD,3
CC_696C965A2540,1
CC_696D784429CF,1
CC_696F2D66A2D4,3
CC_69707E33235B,1
CC_6974EC6839AE,0
CC_69774FF5B0B7,1
CC_697EC98313DB,1
CC_69821D3F613C,0
CC_6984A9C1B696,3
CC_69878DB176BC,1
CC_6989BBF7A40F,3
CC_698B24CCAC6D,1
CC_698BA3F709EF,3
CC_698BD67E7EE9,4
CC_698D1AD18611,0
CC_698DB84F8F86,1
CC_698E179C5F2E,4
CC_698ECFA37D54,1
CC_699472340212,3
CC_699A2EDDCD3B,3
CC_699A58B7D87D,4
CC_699B583B9C43,0
CC_699C5393E3EB,0
CC_699E22601934,4
CC_699F59D52F5E,1
CC_69A692D85387,2
CC_69A74ACB984D,3
CC_69A8214506D7,1
CC_69A8AA95FC43,0
CC_69ABAA8AEA67,4
CC_69AC03EB0487,1
CC_69B1173EFF47,1
CC_69B54102C1AE,0
CC_69B674F2D9B3,4
CC_69B919991D50,3
CC_69B9C694E239,2
CC_69BADFCBA9D1,3
CC_69BD91999FC3,1
CC_69C166A4933B,2
CC_69C49FE88552,0
CC_69C8E2EA182E,0
CC_69CBF61BA994,0
CC_69CCA2FA0084,0
CC_69CD58AF5F89,0
CC_69CE881542E7,3
CC_69CFCA78EF10,1
CC_69D57DBB6494,4
CC_69D6B6E71E6F,4
CC_69D75D46E610,2
CC_69D88406816E,1
CC_69D96257B061,0
CC_69DC8B86DB60,4
CC_69DD0D6CB1CC,3
CC_69E0D45B481B,4
CC_69E13AAF0287,4
CC_69E6CA4BA165,0
CC_69E70B30BD80,1
CC_69EFE0AB9FA4,1
CC_69F1803DE0A9,2
CC_69F719B0F305,1
CC_69F7237CAB9F,3
CC_69F7DBF6FD01,2
CC_69FA57001125,0
CC_69FBD8759225,0
CC_69FC895E5541,1
CC_6A00699842D4,3
CC_6A03D74F0719,2
CC_6A061C46FE5B,2
CC_6A080650CC48,2
CC_6A08246D89F4,3
CC_6A120D55B5F9,2
CC_6A14095033C2,4
CC_6A189A969595,4
CC_6A19746C0DC4,3
CC_6A19F5E9A0E5,3
CC_6A1A43B543FA,1
CC_6A1B223E0761,3
CC_6A1E136745EE,1
CC_6A20DFDB9966,0
CC_6A2121E75EA0,1
CC_6A2D3E0B8994,0
CC_6A30D0E5AD22,3
CC_6A31BF5985FA,1
CC_6A34D98F8F91,4
CC_6A35FB28673B,4
CC_6A38B1A69BC4,1
CC_6A38B7DE0CEA,2
CC_6A3D027F0926,3
CC_6A40BA89C9FB,1
CC_6A4189969A8A,2
CC_6A45D850EBFE,2
CC_6A47683C0DC3,0
CC_6A4CBC1735DE,3
CC_6A4DB70B6846,2
CC_6A51E799DACE,0
CC_6A5C4D268706,3
CC_6A5C5D7C6CDE,4
CC_6A6036128C41,3
CC_6A62D1D309AF,4
CC_6A643E725866,3
CC_6A65A2FDFAB6,2
CC_6A661FEFB6A5,0
CC_6A6C9CB2E91E,3
CC_6A706D97F751,2
CC_6A7232D59F1C,3
CC_6A77F7E0AFAB,1
CC_6A78D63C7B88,0
CC_6A8668936512,3
CC_6A872C1EF0B3,3
CC_6A88029C385E,0
CC_6A8B550A481F,4
CC_6A8CF4A7C65F,1
CC_6A8E4C02227B,2
CC_6A9C4F55DB51,2
CC_6AA454A3055C,4
CC_6AA6C43174D2,2
CC_6AAE950ED1DA,4
CC_6AAFB4D46D66,4
CC_6AB6A1FEC0C0,3
CC_6AB8535E1917,0
CC_6AB9FCF7993D,4
CC_6ABA8380DD61,0
CC_6ABB5DB4E475,1
CC_6ABB8FA70605,1
CC_6AC66F95C550,1
CC_6AC7F69E33A6,1
CC_6ACAB4B6CE54,3
CC_6ACBAC70F77D,0
CC_6ACF08D13AC6,4
CC_6ACFE1296766,2
CC_6AD1B293BFC5,3
CC_6AD534027B30,4
CC_6AD62350E590,0
CC_6ADC1CA18525,3
CC_6ADC9F011F87,4
CC_6AE453FD268A,2
CC_6AE804C71613,3
CC_6AE845EE7579,3
CC_6AE9D0068FD7,0
CC_6AEC86D7375B,4
CC_6AEE03D0B9A3,0
CC_6AEF26D98312,3
CC_6AF0F156FB89,0
CC_6AF5F5173925,1
CC_6AFADD9FFFA8,0
CC_6B040C43432B,3
CC_6B0623523263,4
CC_6B06501B1544,2
CC_6B06E38FA7D8,4
CC_6B0E89069CE6,0
CC_6B0FA22EB394,2
CC_6B15B0520C94,1
CC_6B16EBB73F1A,0
CC_6B18A7A99677,2
CC_6B1FC5D49048,2
CC_6B221E1CEDF2,3
CC_6B2762A90AB2,0
CC_6B2F3CAD34E1,1
CC_6B2FDDD0D7FF,2
CC_6B335F5747C8,1
CC_6B391A38EE5C,4
CC_6B48AB9FFB8E,3
CC_6B49E1F42DEC,3
CC_6B4EAAF8FE1E,2
CC_6B51F020B477,4
CC_6B5368966426,1
CC_6B553898B0C2,0
CC_6B592B8827BD,1
CC_6B5CBDCE0927,0
CC_6B5D73B32D06,4
CC_6B622825525D,1
CC_6B64D19754F2,0
CC_6B6A36116FDF,1
CC_6B70C0BC12C0,4
CC_6B76927A2B17,0
CC_6B7738F7F381,2
CC_6B776D13A55A,1
CC_6B777349CC2E,0
CC_6B7D2901D7DF,0
CC_6B7DFD2E96BF,3
CC_6B810A71085A,3
CC_6B819B2A7873,4
CC_6B8387800ACA,3
CC_6B840E57A9BD,1
CC_6B8DC490BE3A,2
CC_6B8DC861D19E,2
CC_6B8E93EB69B4,1
CC_6B904745C120,4
CC_6B91E2BA4D8A,1
CC_6B97895A9B33,1
CC_6B98D3CDB2D9,2
CC_6B9EF56EE88C,2
CC_6BA0B35D71CC,1
CC_6BA5F4BB1C36,4
CC_6BA85D376EA3,0
CC_6BA8FAF791E9,0
CC_6BACE1E465D0,2
CC_6BAF777D4CDC,4
CC_6BB434F24B65,3
CC_6BB4A898E048,3
CC_6BB5DB7F431A,4
CC_6BB62B9D3BC3,4
CC_6BB9FC5315D3,2
CC_6BBCC6F0325F,3
CC_6BBEEED3E64F,1
CC_6BC144859881,4
CC_6BC36AC21F48,2
CC_6BCB06C6B112,1
CC_6BCB74BE94ED,0
CC_6BD0AC4A160F,0
CC_6BD1B1B9B064,0
CC_6BD26F209C34,4
CC_6BD2E853A289,3
CC_6BD36A7B2F0D,2
CC_6BD42003FC37,0
CC_6BDB50210B5D,3
CC_6BDB5CF39811,1
CC_6BDC0EB2386D,2
CC_6BDC2C155F52,1
CC_6BDD851D812F,2
CC_6BE2980F780B,1
CC_6BE9E964B01E,4
CC_6BED2C1B62B0,0
CC_6BEE01374922,0
CC_6BEE6E47AF58,2
CC_6BF062B294AC,1
CC_6BF10C1DB435,0
CC_6BF47B5A43C7,4
CC_6BF4C88378D0,1
CC_6BFAF634010B,3
CC_6BFBE309A968,4
CC_6C0321D3D47E,2
CC_6C0395B27B58,3
CC_6C0683C38C71,0
CC_6C08CBA93460,3
CC_6C0D5D157D4C,3
CC_6C11350A7134,3
CC_6C11A4CB1719,3
CC_6C14140B60A2,4
CC_6C14E56AD78D,3
CC_6C1A7287CA0F,4
CC_6C20703AA012,2
CC_6C2431507647,0
CC_6C29AA0F5F1D,0
CC_6C29F4D1D068,1
CC_6C2AB7D1FF45,1
CC_6C2B91997047,0
CC_6C2F09109795,0
CC_6C2FFB25BE2A,3
CC_6C302F0CE13B,3
CC_6C327D9208AE,4
CC_6C32D3CB3100,0
CC_6C34FF640DED,4
CC_6C35640D5E9A,0
CC_6C35F94301D3,0
CC_6C3D2D058882,0
CC_6C3E5AA1AC3B,3
CC_6C436801274C,4
CC_6C44ED518620,3
CC_6C45E1B0FD68,2
CC_6C4CCCCDE7EF,1
CC_6C4D6820D258,0
CC_6C5137B95704,1
CC_6C514E72E87B,0
CC_6C523A9AA694,0
CC_6C53DE145D18,1
CC_6C5AC579CFD1,0
CC_6C5DD5D530FB,4
CC_6C624859D400,1
CC_6C6D321EF665,2
CC_6C6D3705F652,1
CC_6C6F9D117EDB,1
CC_6C723182C131,3
CC_6C729FA363C0,4
CC_6C72C51B5B84,2
CC_6C75AEAC877D,2
CC_6C760954209D,0
CC_6C77066F627C,4
CC_6C7830F1A337,0
CC_6C7F3129653C,1
CC_6C7FD16E66B1,3
CC_6C8577483349,3
CC_6C876DADE62F,2
CC_6C87C0D7ED2D,1
CC_6C87E6E2BC35,2
CC_6C89C270BEAF,3
CC_6C8E3423161A,4
CC_6C8F77F8D8C6,1
CC_6C9214A1DD8B,2
CC_6C9FD5C95754,4
CC_6CA433C0AB49,3
CC_6CA473EDED32,3
CC_6CA85B0A97E0,3
CC_6CADF14E6490,4
CC_6CB074AA615F,3
CC_6CB0985AB80C,2
CC_6CB0D1D0665E,0
CC_6CB66B0F96A9,2
CC_6CB7A2BE9A17,4
CC_6CB7DEB209C3,3
CC_6CB84A025863,1
CC_6CBD141A4C20,0
CC_6CBD5FCE0D70,1
CC_6CBD9A546B98,0
CC_6CC1F00B55FE,3
CC_6CC2568521F0,4
CC_6CC2697A8F81,1
CC_6CC2F849ECAB,4
CC_6CC7949FE0AC,2
CC_6CCB0E9FC922,3
CC_6CCB1499C679,1
CC_6CCE085E7BDF,4
CC_6CCF9B03A597,1
CC_6CD21BF9564D,4
CC_6CD994CE0BBA,2
CC_6CDD1680D5D5,1
CC_6CE26487B08D,3
CC_6CE4408DD719,0
CC_6CF4543028F2,2
CC_6CFAC13BECA9,4
CC_6CFB229D4798,3
CC_6CFCCC14E98D,4
CC_6D0144C0A2A1,0
CC_6D047CCD0431,1
CC_6D04A83FA41C,4
CC_6D0D60891DF7,4
CC_6D12C5313B22,1
CC_6D154DA6CFE7,3
CC_6D1766FC0E2D,3
CC_6D1B20FDD21C,1
CC_6D1D42E6F08E,0
CC_6D20E9F1AA1D,0
CC_6D2B44A13FBC,3
CC_6D2D11C107A1,3
CC_6D2DCD2CC154,0
CC_6D2E5C1E20BA,4
CC_6D30E86C8176,0
CC_6D328B90AFC8,1
CC_6D33A92F805B,0
CC_6D3D0D73F405,2
CC_6D3D169DF931,0
CC_6D3FCBC535E1,2
CC_6D426B7E0B26,4
CC_6D43FFA10D55,2
CC_6D4656DA87BD,2
CC_6D48E64A2153,3
CC_6D4CC44D737E,2
CC_6D4E7B45ABE4,3
CC_6D4EBEEB97E3,1
CC_6D5302CBB19A,0
CC_6D5357B211DB,2
CC_6D54AF1CCF55,1
CC_6D553E991745,0
CC_6D56C46EE16C,4
CC_6D56FDEF9404,1
CC_6D5DA9F7A0FD,0
CC_6D5F5DC2818B,4
CC_6D5F7F62F168,2
CC_6D60AFA34B93,4
CC_6D61F92F59F1,3
CC_6D683A9376AF,2
CC_6D6C5D17FD9F,2
CC_6D6FF8132FAE,2
CC_6D73BF89386E,4
CC_6D73DBF6C301,1
CC_6D759B412950,0
CC_6D79459F82B9,4
CC_6D7C4F16959C,2
CC_6D9139670225,1
CC_6D969AA5ECA2,4
CC_6D97F1886BB5,4
CC_6D9E0A0B2C5C,2
CC_6DA550291FBD,0
CC_6DA9A64970C0,2
CC_6DAC231470D0,1
CC_6DB12FB6B6C3,2
CC_6DB442B29815,3
CC_6DB800D891E3,1
CC_6DB8DD48754D,3
CC_6DBE43F7AE91,2
CC_6DBF6D74D7E1,2
CC_6DC52041115A,4
CC_6DCB6F04DCFD,3
CC_6DCC2761B581,4
CC_6DCDBF850407,3
CC_6DD1EDC405B8,1
CC_6DDF5C1BFC5D,0
CC_6DE93AB05B38,3
CC_6DEB558FE790,2
CC_6DF0CCD00A36,0
CC_6DF36686EA4E,1
CC_6DF6310D7EEE,0
CC_6DF9059A5700,3
CC_6DFF90E03FA0,0
CC_6E000A66D14D,0
CC_6E004F76F90A,0
CC_6E009178D1DC,0
CC_6E00BCD9059E,3
CC_6E01463B2748,4
CC_6E08189EDC3A,0
CC_6E0F04D7C91B,2
CC_6E0F8AB7C277,3
CC_6E1253819338,3
CC_6E12C184F840,1
CC_6E131F068F36,3
CC_6E14E59BBA79,3
CC_6E198580405F,0
CC_6E1BC97819D8,3
CC_6E1C8B96DCB3,0
CC_6E1CA1A1536F,1
CC_6E1D6BC405AE,2
CC_6E1FF3EED0B3,0
CC_6E2147F003D5,3
CC_6E224EC66804,0
CC_6E22C232C350,2
CC_6E2430FC56CA,3
CC_6E247A95E9EF,2
CC_6E27534D038F,4
CC_6E2A3ED14751,4
CC_6E2A9DF57E52,3
CC_6E2E1FE7E40C,1
CC_6E2E56C5E1C5,0
CC_6E3249727979,4
CC_6E360D8A3349,0
CC_6E3630145EE4,1
CC_6E36D9EACC5E,4
CC_6E39F838CD39,2
CC_6E3D53767B28,3
CC_6E3DA074126F,3
CC_6E3E67A487AA,2
CC_6E3EF35BD2E5,0
CC_6E3F9D236C11,1
CC_6E447971505E,4
CC_6E466C975E9A,4
CC_6E4985106668,4
CC_6E4B30ED7CF8,3
CC_6E4D296B7939,3
CC_6E52863341ED,3
CC_6E52C2EC1CAE,3
CC_6E5BA9DA26F4,3
CC_6E641C435270,4
CC_6E667941AC4A,2
CC_6E672636A2F3,1
CC_6E6AB92AD008,2
CC_6E6DF29051D0,3
CC_6E7106410101,3
CC_6E715BA6657D,3
CC_6E71BE313C58,1
CC_6E78C472A91F,4
CC_6E7918E08139,2
CC_6E7FFAFB2DAE,0
CC_6E83E43F4297,0
CC_6E87AC5CBCAB,2
CC_6E89F1CC0821,0
CC_6E8A58A8B22A,2
CC_6E8B5E65065A,1
CC_6E8C61BFCA8F,3
CC_6E8C99C99E4E,2
CC_6E8DF0A1F736,0
CC_6E938A61F47B,3
CC_6E98BCBC2549,1
CC_6E9A32537693,3
CC_6E9B28B6382E,0
CC_6E9FA42F62B3,0
CC_6EA0407AF0B4,0
CC_6EA4BF9D8B43,0
CC_6EA6DDEB54CE,0
CC_6EA99680D50B,4
CC_6EAB03D9A4A8,2
CC_6EADCE71C525,0
CC_6EB16BDF3C69,4
CC_6EB755019E00,3
CC_6EBB2E2B3BE9,0
CC_6EBBF4EED0ED,1
CC_6EC1EEAFC389,3
CC_6EC3BCCD6C5F,4
CC_6EC671937917,2
CC_6EC9A666AD3F,4
CC_6ECD4E11FF5C,2
CC_6ED0C5D3AEDF,1
CC_6ED92198F7B8,4
CC_6EDB939C378C,3
CC_6EDBDC0DE552,0
CC_6EDC12D321DC,0
CC_6EDCC6770ED7,2
CC_6EDE8624307D,4
CC_6EE01E672807,4
CC_6EE168BDA38F,3
CC_6EE2D22346C8,0
CC_6EE77A2EADC0,3
CC_6EE8C6B8E126,3
CC_6EF2E8D6626F,0
CC_6EF75FCE719E,0
CC_6EFF52032822,0
CC_6F01966E75A1,0
CC_6F041DE9209B,4
CC_6F06774F1F16,3
CC_6F06B90BA110,4
CC_6F0796D1794D,3
CC_6F0A5A3116B1,4
CC_6F0B2C33FAE3,1
CC_6F0E1A92A9B1,3
CC_6F0FF5AEE79D,1
CC_6F12E2C02049,2
CC_6F203155FC2D,3
CC_6F2083495108,3
CC_6F21AA1B4F32,2
CC_6F2205F5E91F,4
CC_6F22E5DEF6E8,1
CC_6F24E727F772,1
CC_6F2760B199C9,1
CC_6F2868388408,2
CC_6F28DAB9793E,0
CC_6F2972D21143,0
CC_6F29EE202B8D,3
CC_6F2B6E3E9440,2
CC_6F2C27E67DA2,3
CC_6F2F3A802ED4,2
CC_6F3310501E1A,2
CC_6F356772C89A,0
CC_6F3940DC0BA4,1
CC_6F3DB2C989CB,1
CC_6F3E56A25D1C,0
CC_6F40CE34D294,1
CC_6F449421B0E8,4
CC_6F473153196E,3
CC_6F486CBFD386,0
CC_6F4A9AB95952,3
CC_6F4F8B475AD1,2
CC_6F55DEE94996,2
CC_6F580FFC99D5,3
CC_6F5C53963A4C,3
CC_6F5C89684419,0
CC_6F5C8DB2D438,2
CC_6F5D9DBA205D,1
CC_6F5F59AAA68E,1
CC_6F63CE03C83B,3
CC_6F644BBC7DAE,0
CC_6F64C2AF7BEA,0
CC_6F667733B0CF,4
CC_6F6AA3ADB7CE,4
CC_6F6B98ABDA80,1
CC_6F6D66E4E817,3
CC_6F748B6381C0,1
CC_6F76DF143430,0
CC_6F7833427CEF,3
CC_6F78D885E653,0
CC_6F802591850B,0
CC_6F804F449FE1,0
CC_6F819642D3B0,0
CC_6F81B8AAB2FC,2
CC_6F838A13C8F5,0
CC_6F86DC977977,3
CC_6F878C919F84,0
CC_6F8817FF7C5D,0
CC_6F8D9A027A34,4
CC_6F8E2C767F62,1
CC_6F9017844300,4
CC_6F91F6D4DD3A,3
CC_6F92FED838F4,4
CC_6F937E943111,1
CC_6F93C7CFA7EB,3
CC_6F96690A4E5D,0
CC_6F969BB2559C,0
CC_6F9B6C47D808,4
CC_6FA1B9573590,2
CC_6FA1FE657D98,1
CC_6FA3666A932E,1
CC_6FA77A51DC9F,4
CC_6FAADB321DC2,4
CC_6FAB2BD386B2,1
CC_6FADEFF9CEF8,1
CC_6FAE4C784329,4
CC_6FB0C90BBC75,4
CC_6FB6C1F547B9,1
CC_6FB7ACBA9CAE,4
CC_6FB9912F8E4E,2
CC_6FBB0BE37C6B,1
CC_6FBE4E6CD341,0
CC_6FBFD8F65951,3
CC_6FC0CDA1E45F,0
CC_6FC134BB8A05,1
CC_6FC18F82A532,0
CC_6FC32134094C,2
CC_6FC3ECFCF2E0,2
CC_6FC9C0CD2718,2
CC_6FC9DB8CD128,4
CC_6FCDB113F719,2
CC_6FCEF85771A8,4
CC_6FCFC4CC0393,4
CC_6FD3254F11F3,4
CC_6FD4DA46D18F,4
CC_6FD60B1552FD,0
CC_6FD939ABAA06,2
CC_6FD95DD593BA,2
CC_6FD9DB98354E,4
CC_6FDB30626BCE,3
CC_6FDC65C50975,4
CC_6FDF03CDD4FF,3
CC_6FE6C21D1E9A,4
CC_6FE6E5E900CA,1
CC_6FE70FA6EAA0,2
CC_6FE7135BE6CE,0
CC_6FE72BC2A906,4
CC_6FEE1D89D55D,2
CC_6FF03AF08941,4
CC_6FF2190E9605,4
CC_6FF64B548373,2
CC_6FF6CBDA0BDE,2
CC_6FF70EFADFC2,2
CC_6FF848364B3F,1
CC_6FFABFE2C48C,0
CC_6FFCF51D0517,3
CC_7001FCB0D011,1
CC_70035092BB10,4
CC_700D672479EB,1
CC_700E0701217C,0
CC_700FAA8232D3,4
CC_7011D7B0851E,3
CC_7013B8BA9159,3
CC_701442114B87,4
CC_7014577FF979,0
CC_7014A84CCEF3,3
CC_701624FC4B4E,0
CC_7018615825CA,1
CC_7018AA1DB649,1
CC_701C73586F38,3
CC_701CB89E3912,0
CC_701EFBD90203,0
CC_70214EE1BBA0,1
CC_70221F5E6718,1
CC_7025B45A2AB4,3
CC_7025DE3C1081,0
CC_702A29A687F6,3
CC_702D0C6DAB28,1
CC_702FE2011D04,3
CC_70345F02D0DC,1
CC_703462C6B77A,3
CC_7037AB51C352,1
CC_703A69A00D63,4
CC_703ED3CF3F53,4
CC_704075C5A523,1
CC_7040B6BE6D19,2
CC_7044917378E3,4
CC_70454E73F4B8,4
CC_704637949F40,1
CC_704659DBF12B,2
CC_70491F19265C,2
CC_704CCE985672,3
CC_7052934EE4FD,2
CC_7057916A18F7,3
CC_705D946D5DD3,3
CC_705EDE2EB5E9,1
CC_70628F01D184,1
CC_706590F87F73,4
CC_70664DC3CDC0,2
CC_7066DBBC8A1F,3
CC_7067B7410BFD,1
CC_706B0C7FA966,4
CC_707FD7B1BB4C,4
CC_708725ADEA94,3
CC_708CFAA499FE,3
CC_708D72179C87,0
CC_708E44A9E203,0
CC_7090EB20CADF,3
CC_70930A260B94,2
CC_70937720B3D3,3
CC_70962C576615,1
CC_709761099BF3,2
CC_709B16F08328,3
CC_709B656A3731,4
CC_70A5031978AD,1
CC_70AD212D013F,3
CC_70AE2F39A0AB,2
CC_70AED8B49D09,0
CC_70B27966ACBF,2
CC_70B8BAFB621D,0
CC_70BE645B7A5C,1
CC_70BEDDDEC34D,0
CC_70BF2596BE09,1
CC_70C199A93FA2,2
CC_70C68157C827,3
CC_70CFDE0E2707,1
CC_70D25B84FE5F,3
CC_70D31F27BAB3,4
CC_70D3C8AF15D2,0
CC_70D57752B3DF,4
CC_70E3173D948C,4
CC_70E3466FBBA4,2
CC_70ED82C6AFDE,0
CC_70EEA83F27AD,4
CC_70F0EE8D69F6,1
CC_70F668032F6A,0
CC_70F7C0501B92,1
CC_70FBDBDDC2DA,0
CC_70FD6520E48E,1
CC_71058D189805,3
CC_710642FFD95D,0
CC_710A65A33895,3
CC_710C598116B0,0
CC_710F3E623A74,3
CC_711042AB5534,2
CC_71132DBF492F,0
CC_7113F0DEE9F6,1
CC_71161F8EC238,1
CC_7118852483F1,0
CC_711AC37F1D5A,3
CC_711E2DE1D512,0
CC_7120A01BA38D,1
CC_71252D9D5389,2
CC_712A0768D512,1
CC_712B09D37522,4
CC_712CEF828ACD,1
CC_712EFDDC8F76,3
CC_7132564FFAFE,2
CC_7136E77877CA,1
CC_713D4E47BB94,2
CC_713DE784F4EB,0
CC_7140067D83C5,2
CC_71407E3597BD,3
CC_7141A7E02150,3
CC_71438B55AB64,0
CC_7143C117A541,4
CC_7144D344845D,0
CC_71456D7BB15B,4
CC_7149D13DA449,4
CC_7152820721A2,2
CC_71543C33E402,4
CC_7155EBB065A5,3
CC_71579E6A8F2A,3
CC_715F9A700E90,0
CC_716270439D20,3
CC_7165CF007ED5,3
CC_71667FFBF793,4
CC_716893AAB4BB,0
CC_716C1EA3AF99,1
CC_71717566BFB2,3
CC_7178E9DBF194,0
CC_717EE6BEFDE4,2
CC_717F33D0F559,2
CC_718213B89BCF,4
CC_71845E889975,2
CC_71847482F521,2
CC_7184BDC51437,1
CC_71851405D596,1
CC_7187D19F6EA2,1
CC_7189BE364CD7,1
CC_719022FBB86C,0
CC_719257A082C1,4
CC_719A5398F43F,3
CC_719D0B95C139,4
CC_719DE1B4952C,4
CC_719EC7F80791,0
CC_71A5E64518FA,0
CC_71A7F34F8BC7,2
CC_71A95B3B8879,3
CC_71A9C8992534,3
CC_71AE60F778E1,1
CC_71B0A6BD2225,4
CC_71B25CF4BEEC,0
CC_71B4BBD24100,0
CC_71B6B0F6F158,4
CC_71B7981218C3,1
CC_71B8C9B5DE24,4
CC_71B97387D463,4
CC_71C0AE51AF80,2
CC_71C0B9E76FA4,3
CC_71C2E1B7391B,3
CC_71C8F520E3A9,0
CC_71CCBEF2D420,1
CC_71CCDD962EDD,3
CC_71CEFD39AD0B,1
CC_71D0743372CE,2
CC_71D2B9ED7923,1
CC_71D75F6FCB4D,2
CC_71DA512F92DA,3
CC_71E0D60FCC86,3
CC_71E6A7DEBE53,0
CC_71EB1484F33C,3
CC_71EF5DE2015B,1
CC_71F014546391,4
CC_71F2D673B052,4
CC_71F377A5B0E7,0
CC_71F83F37BA3B,0
CC_71F8634E1CCE,0
CC_71F880C897A3,2
CC_71F8F9570E91,4
CC_71FE463377E4,3
CC_7201F3E59278,3
CC_720484026ED6,3
CC_720636B23667,0
CC_720743C9B2C6,2
CC_72074CA2AF1E,2
CC_720EEC7DA729,1
CC_720F86670142,4
CC_720FD4FE6D12,0
CC_7212DAE9D48A,4
CC_721378401C2C,4
CC_72192CF7A8EF,3
CC_721E4E7E295E,4
CC_7220BDEAFE36,1
CC_7220EABD2D26,2
CC_722128C4B26A,0
CC_72220F0857D7,1
CC_72250776D2BF,4
CC_7227D7752768,4
CC_72310A84BF95,4
CC_723215556F1A,2
